pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
3247	GO_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	0.231657876092262	0.622870515628798	-0.405020579766255	-1.16086150460679	23541	22	c("NT5E", "UNG", "NEIL2", "DCTPP1")
3248	GO_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	0.231665927981203	0.622870515628798	-0.575609742619179	-1.23569546325806	38156	8	c("SCRIB", "DSP", "MPP7")
3249	GO_LOCALIZATION_WITHIN_MEMBRANE	0.231788683406854	0.622870515628798	0.447584834090594	1.15788275168786	109292	77	c("APOE", "CDH13", "FNTA", "WDR19", "SLC7A11", "THY1", "DLG4", "LRRC1", "MAGI2", "CDH2", "ITGA4", "SEC31A", "NRXN2", "GRIK2", "NLGN1", "MESD", "FLNA", "RILPL2", "SAR1A", "LRRC7", "RALA", "DLG3")
3250	GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	0.231932884717549	0.622870515628798	0.470790745191619	1.173032631788	104777	52	c("PRKCI", "CACNG7", "MAPK10", "GPC6", "ADAM10", "RAB11A", "DLG4", "LRRC1", "ARHGAP44", "STX3", "LRRC7", "DLG3", "EPS15", "GRASP")
3251	GO_GLYCOSIDE_METABOLIC_PROCESS	0.231966072458477	0.622870515628798	0.578736276182664	1.21230456416464	87678	16	c("AKR1C3", "AKR1C1", "AKR1C2", "FUCA2", "AKR1B1")
3252	GO_IMMATURE_T_CELL_PROLIFERATION	0.231979437351712	0.622870515628798	0.710685543746636	1.22632325655254	73916	6	c("TMEM131L", "RIPK2", "BMP4")
3253	GO_ALDEHYDE_LYASE_ACTIVITY	0.231984779219406	0.622870515628798	-0.529886794108801	-1.21761689814009	35115	10	c("SHMT1", "SGPL1")
3254	GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	0.232070559077346	0.622870515628798	0.476167397791194	1.17596115048649	103748	48	c("PKDCC", "ANK3", "RAB11A", "LRRC1", "KRT18", "SPTBN1", "RAB34", "RAB31", "ARHGAP44", "PREPL", "RILPL2", "LRRC7", "KIF13A", "VAMP3", "GOLGA7", "BBS2", "GRASP", "VAMP5")
3255	GO_NEGATIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	0.232163336420978	0.622870515628798	-0.637690868705124	-1.25557535211756	42106	6	c("SFRP1", "PLXNB1", "GREM1")
3256	GO_ZYMOGEN_GRANULE	0.232190923795282	0.622870515628798	0.688560025163719	1.22680149387372	76081	7	c("STXBP2", "RAB3D", "SCAMP1", "STX3")
3257	GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.232221757028731	0.622870515628798	0.448829566630484	1.15875741989376	109267	75	c("POSTN", "MELTF", "ID1", "PTEN", "LINGO1", "SEMA6B", "THY1", "SEMA5A", "SLIT2", "NFATC4", "NLGN1", "RUFY3", "PSEN1", "EFNB3", "PPP3CA", "CDK5", "PTPRS", "KANK1", "SEMA3D", "MAG")
3258	GO_ACYLGLYCEROL_TRANSPORT	0.232306840190928	0.622907475723742	0.803593414072667	1.20514056033223	65848	3	c("CD36", "APOH")
3259	GO_RESPONSE_TO_UV_B	0.232421510472033	0.623023723683239	0.594703635841931	1.21551579817511	85925	14	c("ERCC6", "MFAP4", "MME", "MSH2", "CRIP1", "STK11", "HMGN1")
3260	GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	0.233145168994837	0.624771839367759	0.435097327101797	1.14629662784156	112257	98	c("NPR1", "EDN1", "SCN7A", "SLC12A8", "PPT1", "PDK4", "GPR89A", "GPR89B", "CLIC4", "ATP1B3", "SLC9A9", "SLC4A3", "ATP6V1E1", "RAB38", "ADORA1", "SNX5", "CLN5", "ADORA2A", "SLC9A7", "RAB20")
3261	GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS	0.233431920254135	0.62534843770013	-0.383782609478296	-1.14911690741298	21309	26	c("SCRIB", "WNT5A", "AR", "NTN1", "TBX3", "ETV5")
3262	GO_PEPTIDE_HORMONE_PROCESSING	0.233926983131366	0.626352279548873	0.558431627799537	1.20591655872839	90998	19	c("ACE", "ATP6AP2", "CES1", "MME", "SCG5", "PCSK7")
3263	GO_TOLERANCE_INDUCTION	0.23395003298626	0.626352279548873	0.638186261072447	1.22158733305989	81561	10	c("IRAK3", "LYN", "CD274", "TGFBR2")
3264	GO_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.234024913831728	0.626360798784918	0.802714700358545	1.20382276265089	66335	3	c("RNF207", "FLNA", "TRPM4")
3265	GO_CENTRAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE	0.234106054886632	0.626386062937095	0.802674716159847	1.20376279877018	66358	3	c("PTEN", "MYRF")
3266	GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	0.234355732153693	0.626862117603998	0.526428616359478	1.19621578198565	95783	26	c("IL1B", "EDN1", "STXBP1", "PLA2R1", "ADORA2A", "PSEN1", "RAB3GAP1", "FABP3")
3267	GO_ISOPENTENYL_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.234664458802135	0.627406243876516	-0.719641968464616	-1.25662406982584	47615	4	c("PMVK", "MVK", "MVD")
3268	GO_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	0.234702793611316	0.627406243876516	0.60278465771674	1.21498739371746	85685	13	c("ACVRL1", "PTEN", "COL5A1", "ADAM17")
3269	GO_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	0.234920575663114	0.627796313549392	0.845753307725139	1.18581589973711	62926	2	c("CD55", "TGFBR2")
3270	GO_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	0.235152714932127	0.62818659030653	0.570269357439687	1.20796556785193	89801	17	c("LYN", "GSAP", "CASP3", "EPHA4", "ABCA2", "ABCG1", "PICALM", "IFNGR1", "ROCK2")
3271	GO_ARACHIDONATE_COA_LIGASE_ACTIVITY	0.235210432336614	0.62818659030653	0.734504724498022	1.22089530319545	72580	5	c("ACSL4", "ACSL5", "ACSL3")
3272	GO_POSITIVE_REGULATION_OF_WOUND_HEALING	0.235516767684059	0.628567844757954	0.479849632539465	1.17631994860381	104409	45	c("HPSE", "CCN4", "THBS1", "NFE2L2", "PDPN", "ANXA1", "VTN", "F2R")
3273	GO_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.235553636380253	0.628567844757954	0.486866279623121	1.179890624695	103098	41	c("SLC12A8", "CLCN5", "PCYOX1", "CLIC3", "TTYH2", "CLIC4", "ANO6", "FXYD1", "ANO7", "SLC12A2", "TTYH1", "SLC12A7", "GLRB", "SLC22A3", "CLCN3")
3274	GO_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	0.235724967192602	0.628567844757954	0.68685692374261	1.22376709267225	77239	7	c("EDN1", "IGF1")
3275	GO_CELLULAR_RESPONSE_TO_IRON_ION	0.235986221088892	0.628567844757954	0.668023048656475	1.22305606365143	79124	8	c("SLC40A1", "B2M", "ATP7A", "HMOX1", "HFE")
3276	GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY	0.23605185289559	0.628567844757954	0.624214954480452	1.21798672124476	83762	11	c("LOX", "PDGFRB", "PTPN12", "LRP1")
3277	GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	0.236075982305491	0.628567844757954	0.435819017869948	1.14588160985619	113404	95	c("HIF1A", "EPAS1", "NFE2L2", "EGR1", "HIF3A", "RPS6KA3", "NCK1", "HSF4", "CHD6", "UBC", "CUL2", "PSMD10", "PSME4", "TAF1", "CHEK1", "HSF2", "TCIM", "PSMD1", "HMOX1", "PSMC1", "NCK2", "INO80", "PSMC2", "PSMA3", "EP300", "ELOC", "PSMD6", "RBPJ")
3278	GO_MALE_GENITALIA_DEVELOPMENT	0.236170212765957	0.628567844757954	0.624163874748043	1.21788705295685	83804	11	c("WT1", "PDGFRA", "ROR2", "LGR4", "GREB1L")
3279	GO_CELLULAR_RESPONSE_TO_CAMP	0.236174339891532	0.628567844757954	0.496601432331602	1.18326478919955	101421	36	c("WT1", "PIK3CG", "ZFP36L1", "RAP1B", "ITPR2", "AQP1", "STAR")
3280	GO_REGULATION_OF_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS	0.236300982939781	0.628567844757954	0.708521248438727	1.22258865734268	75293	6	c("REST", "ATP1A1", "BMP2", "DGKQ", "DKK3")
3281	GO_REGULATION_OF_STRESS_GRANULE_ASSEMBLY	0.236313105984621	0.628567844757954	-0.674723871063732	-1.25770521805316	45235	5	PRKAA2
3282	GO_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	0.236425389263817	0.628567844757954	-0.635264736430861	-1.25079844212239	42879	6	IGF2
3283	GO_ARYLESTERASE_ACTIVITY	0.236443563927042	0.628567844757954	-0.718682111815651	-1.2549479877996	47976	4	APMAP
3284	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_SECRETION	0.23644578313253	0.628567844757954	0.584494457635317	1.20982810888701	88390	15	c("CASP1", "PYCARD", "PANX2", "HK1", "RIPK2")
3285	GO_TRANSCRIPTION_FACTOR_TFIIIC_COMPLEX	0.236629394380486	0.628567844757954	-0.635137865260225	-1.25054864034137	42916	6	c("GTF3C2", "GTF3C5")
3286	GO_5S_CLASS_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_III	0.236629394380486	0.628567844757954	-0.635137865260225	-1.25054864034137	42916	6	c("GTF3C2", "GTF3C5")
3287	GO_FIBROBLAST_GROWTH_FACTOR_BINDING	0.23667672197084	0.628567844757954	0.569629635876256	1.20661048606197	90383	17	c("THBS1", "GLG1", "ITGAV", "GPC1", "FGFR1", "ITGB3", "API5")
3288	GO_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	0.236714752766028	0.628567844757954	-0.768994365716237	-1.23990456715994	51261	3	c("SLC9A3R1", "TESC", "ACTN4")
3289	GO_RESPONSE_TO_MAGNESIUM_ION	0.236735713889043	0.628567844757954	0.612337758695511	1.21533874007464	85257	12	c("THBS1", "ANK3", "SLC41A1", "TNFRSF11B")
3290	GO_CELLULAR_RESPONSE_TO_CADMIUM_ION	0.236757551872844	0.628567844757954	0.541763327645467	1.19927640378944	94318	22	c("AKR1C3", "FOS", "ATP7A", "STAR", "HMOX1")
3291	GO_PURINE_RIBONUCLEOSIDE_SALVAGE	0.236806623503616	0.628567844757954	-0.826461801109688	-1.20924784396875	54972	2	c("ADK", "MTAP")
3292	GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	0.237075084094476	0.628567844757954	0.518314747693512	1.19127282209205	98035	28	c("CDH19", "CDH13", "CDH11", "PCDH12", "ATP2C1", "CDH2", "NLGN1", "CDH6", "CDH5", "FXYD5")
3293	GO_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS	0.23708327462308	0.628567844757954	0.623732902648664	1.2170461274223	84128	11	c("SLC25A12", "AK4", "STAT3")
3294	GO_GALACTOLIPID_BIOSYNTHETIC_PROCESS	0.237129700227877	0.628567844757954	-0.826291079812207	-1.20899805098301	55047	2	c("B4GALT3", "GAL3ST1")
3295	GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX	0.237135471362792	0.628567844757954	0.764461222453993	1.21379488207854	70451	4	c("EIF2S2", "EIF2S3", "EIF2A", "EIF2S1")
3296	GO_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	0.237205245170239	0.628567844757954	-0.494317700510701	-1.19720585093252	33175	12	c("WNT5A", "SFRP1", "DVL2", "DVL1", "FZD2")
3297	GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	0.237223922180286	0.628567844757954	0.508869930935387	1.18713743895608	99620	31	c("ANXA1", "SOCS5", "HLX", "ZBTB16", "ADA", "RIPK2", "AP3B1", "TGFBR2", "NFKBIZ", "NKAP", "RARA", "SOCS1", "GLI3", "CBFB")
3298	GO_14_3_3_PROTEIN_BINDING	0.237471676303374	0.628991606849786	0.518149440251168	1.19089288641738	98199	28	c("SYNPO2", "ZFP36", "ZFP36L1", "RBM7", "SRPK2", "PPP1R12A", "RIPOR2", "TMCC3", "HDAC7")
3299	GO_CELLULAR_BIOGENIC_AMINE_METABOLIC_PROCESS	0.237569871468596	0.628991606849786	0.487972761722204	1.17891313149687	103617	40	c("MAOA", "HNMT", "SLC44A1", "SMOX", "SAT1", "MOXD1", "SARDH", "ATP7A")
3300	GO_PIGMENT_GRANULE	0.23770016317707	0.628991606849786	0.436876669131101	1.14621912944063	113913	92	c("ITGB1", "CALU", "ATP1B3", "MMP14", "GPNMB", "RAB38", "SLC1A5", "RAB32", "NAP1L1", "RAB5A", "SERPINF1", "SDCBP", "PDIA3", "RAB27A", "STX3", "TFRC", "SND1", "STOM", "CLTC", "TYRP1", "HSP90B1", "YWHAB", "ATP6V1G2", "RAB2A", "NCSTN", "RAB9A", "ATP1A1", "SLC2A1", "PDIA6", "PDCD6IP", "HSP90AB1", "BSG", "TPP1", "ANXA2", "RAB1A", "CANX", "RAB29", "ATP6V1B2", "ITGB3")
3301	GO_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.23781172770164	0.628991606849786	-0.335813317119142	-1.11863699458654	14818	41	c("SHMT1", "CHDH", "GATM", "HAGH", "GGT1", "PTDSS1", "DHFR", "GSS", "MTHFD1", "CNDP2", "MGST2", "FPGS", "GART", "CKB", "GCLC", "GAMT")
3302	GO_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	0.237836223470778	0.628991606849786	0.844377978250777	1.18388757436944	63707	2	c("RARRES2", "FAM3A")
3303	GO_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	0.237883888899763	0.628991606849786	0.525124048788029	1.19325138326351	97225	26	c("CARD11", "CD40", "NFATC2", "TNFSF13B", "ADA", "SLC39A10", "TFRC", "MEF2C", "CD38", "IL7")
3304	GO_PROTEIN_TYROSINE_KINASE_BINDING	0.237887851308573	0.628991606849786	0.451765705881078	1.1578766254516	110992	69	c("ANGPT2", "ANGPT1", "FNTA", "CEACAM1", "PTEN", "SOCS5", "NCK1", "CRK", "CBLB", "CDH5", "FRS2", "PTPN14", "SHC1", "TRADD", "PRR7", "EPHA4", "SHC4", "MST1", "PHYHIP", "EIF3A", "BMPR2", "PIK3R1", "PTPN11", "ACVR1")
3305	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES	0.238197230509396	0.629493196601694	0.650785128566928	1.21993049628782	81517	9	c("DPYSL3", "DPYSL4", "DPYSL2")
3306	GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_INDEPENDENT_DECAY	0.238221669867812	0.629493196601694	0.707598765415981	1.22099686700091	75905	6	c("ZFP36", "ZFP36L1", "PNRC2", "DCP1B")
3307	GO_INTERMEDIATE_FILAMENT_BINDING	0.238312530756498	0.629542869273894	0.666924178653479	1.22104418752974	79904	8	c("PKP2", "VIM", "FAM83H")
3308	GO_POSITIVE_REGULATION_OF_GLUCOKINASE_ACTIVITY	0.238528221732681	0.629786714129788	-0.717642221835048	-1.25313215320843	48399	4	c("DUSP12", "PFKFB2")
3309	GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	0.238549019809463	0.629786714129788	0.556452709659018	1.20164314362218	92796	19	c("CHI3L1", "CEMIP", "SPHK1", "RIPK2", "TGFB1", "CAB39", "S1PR2")
3310	GO_DEATH_INDUCING_SIGNALING_COMPLEX	0.238706213931016	0.630011324743612	0.666770423781303	1.22076268402607	80036	8	c("FAS", "CASP3", "TRADD", "RIPK1")
3311	GO_NEGATIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	0.238866419986805	0.630196770094644	0.635849245532043	1.21711392340591	83275	10	c("ZFP36", "ZFP36L1", "STAT5B", "KLF13", "LDB1")
3312	GO_THROMBIN_ACTIVATED_RECEPTOR_ACTIVITY	0.238956878821126	0.630196770094644	0.800324398156053	1.2002380516699	67733	3	c("F2R", "F2RL2", "F2RL1")
3313	GO_RETROGRADE_TRANS_SYNAPTIC_SIGNALING_BY_LIPID	0.239083022499911	0.630196770094644	0.732647664273623	1.21780849377122	73775	5	c("PLCB1", "CNR1", "FABP5")
3314	GO_GTPASE_INHIBITOR_ACTIVITY	0.239092820065493	0.630196770094644	-0.493377555093745	-1.19492887887034	33439	12	c("CPEB2", "IQGAP2", "RTKN", "TNK2", "GPS2")
3315	GO_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	0.239198777499529	0.630196770094644	0.763423372114094	1.21214700590911	71064	4	c("RNF207", "FLNA", "KCNE3")
3316	GO_POSITIVE_REGULATION_OF_SISTER_CHROMATID_COHESION	0.239217103053121	0.630196770094644	-0.546768270461689	-1.21683426785291	37741	9	c("DDX11", "FEN1")
3317	GO_ANTIFUNGAL_HUMORAL_RESPONSE	0.239281443040743	0.630196770094644	0.800181896286761	1.20002434312078	67825	3	c("RARRES2", "FAM3A", "LTF")
3318	GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	0.240056780396737	0.631805779447829	0.517202323574592	1.18871607327213	99268	28	c("CADM3", "HMCN1", "CD164", "ICAM1", "CDH2", "AMIGO2", "NLGN1", "ADGRL1")
3319	GO_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	0.240099619939554	0.631805779447829	0.561730381749648	1.20174528194025	92549	18	c("MTMR2", "DNAJC13", "DENND10", "DAB2", "CHMP3")
3320	GO_RACEMASE_AND_EPIMERASE_ACTIVITY	0.24013859923884	0.631805779447829	0.591287572470257	1.20853370029377	88778	14	c("DHRS9", "DSE", "RPE")
3321	GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.240181661349158	0.631805779447829	-0.391449639752402	-1.14769006353278	23110	24	c("IGFBP1", "IRS1", "IGFBP5", "AR")
3322	GO_U4_SNRNA_3_END_PROCESSING	0.24054452400571	0.6325698259223	-0.598666186115663	-1.2353091877911	41453	7	c("EXOSC2", "EXOSC5")
3323	GO_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL	0.2407580220666	0.632768117264412	0.591002535513101	1.20795111276007	89007	14	c("CACNA2D1", "RNF207", "CACNB3", "FLNA", "KCNE3", "KCND3", "ATP1A1")
3324	GO_U2AF	0.240837735426428	0.632768117264412	0.842894736686453	1.18180794735047	64511	2	c("ZRSR2", "U2AF2")
3325	GO_RHO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	0.240951448019491	0.632768117264412	-0.30332342031131	-1.09724892120036	9592	61	c("FARP1", "NGEF", "EPS8L2", "ARHGEF10L", "TRIO", "PLEKHG3", "PREX1", "FGD4", "NET1", "RASGRF2")
3326	GO_NEUREGULIN_BINDING	0.241093070879305	0.632768117264412	-0.672003650139022	-1.25263464593027	46150	5	c("ITGB4", "ITGA6", "ERBB3")
3327	GO_ELASTIN_METABOLIC_PROCESS	0.24111061744352	0.632768117264412	0.762496729136307	1.21067570236759	71632	4	c("HIF1A", "CST3", "ATP7A")
3328	GO_PHOSPHORYLATED_CARBOHYDRATE_DEPHOSPHORYLATION	0.241110980333412	0.632768117264412	0.582466655459863	1.20563082003494	90134	15	c("MTMR2", "PTEN", "SYNJ1")
3329	GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	0.241126953110489	0.632768117264412	0.53124861657484	1.19232899758938	97361	24	c("CACNA2D1", "SCN7A", "ANK3", "SCN1B", "CACNB2")
3330	GO_RESPONSE_TO_SALT_STRESS	0.241287974341418	0.633000523677665	-0.421404015297317	-1.16174941653434	26781	19	c("CLDN1", "EFHD1", "BDKRB2", "LETM1", "MICU1")
3331	GO_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	0.24146919926446	0.63328577747653	-0.671813657912655	-1.25228049481048	46222	5	c("RCL1", "ABT1", "NOP14")
3332	GO_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS	0.24174913231793	0.633819314568459	0.634597929087049	1.21471870995163	84280	10	c("CBLB", "KPNA4", "KPNA6", "KPNB1", "IPO5", "NUP54", "KPNA3")
3333	GO_PROTEIN_LOCALIZATION_TO_JUXTAPARANODE_REGION_OF_AXON	0.241881412068826	0.633819314568459	0.762108934692796	1.21005997079481	71861	4	c("NFASC", "EPB41L3")
3334	GO_PEPTIDYL_ARGININE_MODIFICATION	0.241890292441763	0.633819314568459	0.567374920234968	1.20183446430236	92374	17	c("ART4", "NR1H4", "PARK7", "PRMT1", "PRDM4")
3335	GO_ASTROCYTE_END_FOOT	0.242051934099186	0.633844934428592	-0.715668761793204	-1.24968613769226	49114	4	ADGRG1
3336	GO_PHOSPHOLIPASE_A1_ACTIVITY	0.242142206695854	0.633844934428592	0.731059570474281	1.21516876090636	74719	5	c("PLAAT5", "PLAAT3", "PLA1A", "LIPG")
3337	GO_REGULATION_OF_PROTEIN_TARGETING	0.242231662760237	0.633844934428592	0.453108200646369	1.15655597421351	112441	66	c("RHOU", "SH3GLB1", "CEMIP", "ANK3", "LEPROT", "LMAN1", "FBXW7", "TCAF1", "CACNB3", "RAC2")
3338	GO_REGULATION_OF_WATER_LOSS_VIA_SKIN	0.242288827558593	0.633844934428592	-0.491961320849698	-1.19149885012261	33886	12	c("CLDN1", "MET", "TMEM79")
3339	GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	0.242334082215071	0.633844934428592	0.476112582828993	1.17014793196146	107756	46	c("DPCD", "PLTP", "CCDC39", "WDR66", "CFAP69", "ATP2B4", "LRRC6", "ADCY3", "CFAP43", "SPAG16", "EFHC1", "ASH1L")
3340	GO_AMINE_METABOLIC_PROCESS	0.242340976630465	0.633844934428592	0.432026370351414	1.13966555260841	116858	100	c("MAOA", "NQO1", "HNMT", "SLC44A1", "SLC7A7", "MAOB", "SMOX", "SLC7A11", "SAT1", "NR1H4", "MOXD1", "ATP2B4", "AOC3", "SARDH", "PSMD10", "ATP7A", "PSME4")
3341	GO_LUMENAL_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	0.242407958553792	0.633844934428592	-0.507074411870878	-1.19756435595448	35185	11	c("CD74", "TAPBP", "BCAP31", "CALR")
3342	GO_SPLICEOSOMAL_SNRNP_ASSEMBLY	0.242527670778683	0.633968202250919	-0.365003599609244	-1.13262638790648	19895	30	c("PRPF19", "PRPF8", "WDR77", "AAR2", "PRPF6", "PRMT7", "LSM4", "GEMIN5", "PRPF3", "CD2BP2")
3343	GO_CEREBELLAR_CORTEX_MORPHOGENESIS	0.242643921100061	0.634082349605184	0.539387616336384	1.19401740162039	96663	22	c("MTPN", "FAIM2", "SERPINE2", "ATP7A", "SMO", "GLI2", "SPTBN2", "HERC1", "CDK5", "KNDC1", "PTPN11", "TRNP1")
3344	GO_MISFOLDED_PROTEIN_BINDING	0.242955288213451	0.634706159638968	-0.395682590271922	-1.14744671251997	24011	23	c("SDF2L1", "BAG6", "DERL3", "HSPA1A", "HSPA2", "HSPA1B", "HDAC6", "F12", "STUB1", "TOR1A")
3345	GO_ATPASE_COUPLED_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.243112711981006	0.634802267869605	0.798315498632031	1.19722532625972	68911	3	c("ABCC1", "ABCG1", "ABCB11")
3346	GO_DETECTION_OF_CALCIUM_ION	0.243137407084672	0.634802267869605	0.79830344088742	1.19720724338741	68918	3	c("KCNMB4", "STIM1")
3347	GO_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION	0.243407208086304	0.635154157074858	-0.714977838815988	-1.2484796621369	49389	4	c("TMEM176B", "TMEM176A", "ZBTB46")
3348	GO_STRESS_GRANULE_ASSEMBLY	0.243484638151864	0.635154157074858	-0.427899225133746	-1.16279440449029	27887	18	c("PRKAA2", "GRB7", "ATXN2L", "CIRBP")
3349	GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	0.243528550065615	0.635154157074858	0.683075715409024	1.21703014620025	79796	7	c("PRKACB", "TRAF3IP1", "GORAB", "SUFU")
3350	GO_M_BAND	0.243563006662177	0.635154157074858	0.589750669022474	1.20539242065723	90044	14	c("NBR1", "SPTBN1", "ALDOA")
3351	GO_INTERLEUKIN_8_PRODUCTION	0.243699195757924	0.635160652981883	0.480521928641183	1.17141612812886	107358	43	c("IL1B", "CHI3L1", "SSC5D", "ANXA1", "PYCARD", "F2R", "NOD1", "PARK7", "RIPK1", "BCL3", "F2RL1", "CD14", "ARRB1")
3352	GO_NEGATIVE_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	0.243810926885583	0.635160652981883	-0.822930157917972	-1.20408047639107	56598	2	IRF7
3353	GO_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	0.243893137746573	0.635160652981883	-0.670283320459959	-1.24942790061279	46686	5	AEN
3354	GO_FORMATE_METABOLIC_PROCESS	0.24397642094893	0.635160652981883	0.730181123740726	1.21370860489193	75285	5	c("MTHFD1L", "UROC1")
3355	GO_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	0.244028961885657	0.635160652981883	-0.670219920763211	-1.24930972170606	46712	5	c("ENPP1", "PASK")
3356	GO_CARBON_NITROGEN_LYASE_ACTIVITY	0.244048324933294	0.635160652981883	-0.477126598958742	-1.1827309525417	32926	13	c("APMAP", "ASL")
3357	GO_ADENYLATE_CYCLASE_INHIBITING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.244074440483079	0.635160652981883	0.841390308052909	1.17969861431284	65378	2	c("RGS2", "ADRA2A")
3358	GO_OLIGOSACCHARIDE_BINDING	0.244306983517242	0.635576476476066	0.704538971264223	1.21571703999221	77844	6	c("LGALS12", "LOXL2", "LGALS1")
3359	GO_LAMELLIPODIUM_ORGANIZATION	0.244415387702525	0.635666610845474	0.45336339637007	1.15556998305447	113276	65	c("CARMIL1", "CDH13", "ITGB1", "PDPN", "S1PR1", "ARPC5", "SNX2", "SLIT2", "NCK1", "CCDC88A", "RAC2", "TWF1", "ATP7A", "NCKAP1")
3360	GO_MOLYBDOPTERIN_COFACTOR_BINDING	0.244550566504527	0.635666610845474	-0.71439103831116	-1.24745500311079	49621	4	c("AOX1", "XDH")
3361	GO_VESICLE_FUSION_TO_PLASMA_MEMBRANE	0.244559922052614	0.635666610845474	-0.413383518819557	-1.1550192368239	26354	20	c("SNAP25", "STX1A", "SYT1", "SNAP47", "SYT7", "STX1B")
3362	GO_INTERLEUKIN_18_MEDIATED_SIGNALING_PATHWAY	0.244969181134586	0.63654097751093	0.704235854521048	1.21519399697428	78055	6	c("IL18R1", "IL18BP", "TICAM2")
3363	GO_NEGATIVE_REGULATION_OF_CYTOLYSIS	0.245160808616281	0.636849486789125	0.840887750746906	1.17899398751618	65669	2	c("PF4", "TGFB1")
