From	To
uniprot:Q3UWR2	Khdc1a
uniprot:F8WHW3	Pip4p1
uniprot:Q9DCS9	Ndufb10
uniprot:Q8JZX5	Lrrc57
uniprot:Q8CI59	Steap3
uniprot:Q8BG58	P4htm
uniprot:D3Z273	Tectb
uniprot:Q9CXS4	Cenpv
uniprot:Q64669	Nqo1
uniprot:Q45VK5	Ilf3
uniprot:Q8BVL3	Snx17
uniprot:D3YVV0	Ttc13
uniprot:Q8BMG1	Atrip
uniprot:Q9JII5	Dazap1
uniprot:E9Q869	Wiz
uniprot:P36993	Ppm1b
uniprot:O88898	Tp63
uniprot:Q9CR59	Gadd45gip1
uniprot:D3Z4X4	Rab7b
uniprot:Q8CJ00	Noxa1
uniprot:Q9D6J3	Yju2
uniprot:E9PYW4	Rnf168
uniprot:B1AZ15	Cobll1
uniprot:Q9Z224	Mocs2
uniprot:Q925F5	Mpl
uniprot:Q9JKF6	Nectin1
uniprot:Q99LX3	Cyp27a1
uniprot:Q71VB4	Pbx1
uniprot:Q8C4V1	Arhgap24
uniprot:Q80XM9	Slc66a2
uniprot:Q58NB6	Dhrs9
uniprot:E0CZ62	Mgst2
uniprot:F6QFT1	Mtdh
uniprot:P50752	Tnnt2
uniprot:G3UVV6	Mmrn1
uniprot:D6RHS4	Tspan32
uniprot:A5A9W4	Gli2
uniprot:Q3U1P2	Snx9
uniprot:Q9EQF6	Dpysl5
uniprot:Q8CEZ1	Smco1
uniprot:P60897	Sem1
uniprot:Q3TEA8	Hp1bp3
uniprot:Q3TMQ8	Rabif
uniprot:Q91VY6	Cytip
uniprot:P21126	Ubl4a
uniprot:E9Q3U7	Cox16
uniprot:Q8VC48	Pex12
uniprot:Q9WV60	Gsk3b
uniprot:Q8BH01	Tmco3
uniprot:Q60930	Vdac2
uniprot:P43275	H1-1
uniprot:E0CZ68	Birc3
uniprot:Q80WT0	Jph4
uniprot:Q3TV80	Cd53
uniprot:Q9D8C4	Ifi35
uniprot:E0CYS8	Foxj3
uniprot:Q14C50	Slc27a6
uniprot:E9PZV3	Rrnad1
uniprot:D3YX00	Rgs8
uniprot:B0QZP3	Aspa
uniprot:D6RH57	Pde9a
uniprot:Q05A62	Dnal1
uniprot:Q3TG58	Eif4h
uniprot:Q99LT0	Dpy30
uniprot:E9PXG4	Fndc1
uniprot:Q8BYB6	Gimap9
uniprot:Q9EQQ0	Suv39h2
uniprot:Q80XR2	Atp2c1
uniprot:Q8CI15	Sphk1
uniprot:Q8BPU7	Elmo1
uniprot:Q9QYZ9	Prss30
uniprot:Q99ME7	Tbx19
uniprot:E9Q9T4	Adcy10
uniprot:Q9WVA7	Peg12
uniprot:Q6IE26	Ephx4
uniprot:D6RFQ8	Gpt2
uniprot:Q91YT0	Ndufv1
uniprot:P52787	Cblif
uniprot:Q91XL9	Osbpl1a
uniprot:Q3UF25	Stimate
uniprot:Q8BRT1	Clasp2
uniprot:Q8CDJ8	Ston1
uniprot:Q91XS1	Mtmr4
uniprot:B7ZP41	Prdm4
uniprot:Q9Z2D1	Mtmr2
uniprot:Q9CYG7	Tomm34
uniprot:Q9CXU0	Med10
uniprot:P61205	Arf3
uniprot:A2A7T8	Zmym1
uniprot:O88199	Chst3
uniprot:Q60872	Eif1a
uniprot:O70209	Pdlim3
uniprot:B1AXN8	Rps6ka3
uniprot:A2A5R0	Trp53rkb
uniprot:D3YTR2	Reep6
uniprot:Q9CX53	Gemin6
uniprot:Q8VEM9	Klhdc3
uniprot:Q3UI55	Lrp5
uniprot:Q3U6K9	Psat1
uniprot:Q8K3J9	Gprc5c
uniprot:D3YYU9	Lsr
uniprot:Q3V081	Ube2u
uniprot:P31996	Cd68
uniprot:Q9D428	GOLGA7B
uniprot:Q8BQZ4	Ralgapb
uniprot:Q9D3C1	Tceanc2
uniprot:E0CYJ0	Mob4
uniprot:G1K381	Epha6
uniprot:P07091	S100a4
uniprot:P58659	Eva1c
uniprot:O89116	Vti1a
uniprot:Q8BPW7	Wdr72
uniprot:D3YZT0	Rpl9
uniprot:Q9WUL5	Pdcd1lg2
uniprot:Q6S9I3	Kng2
uniprot:Q9DBN4	P33monox
uniprot:E9Q0W6	Ablim2
uniprot:Q80WW4	Serpinb9c
uniprot:Q8VHI4	Carf
uniprot:B7ZNA5	Phc3
uniprot:Q8BVM7	Flacc1
uniprot:E9PX92	Tmem139
uniprot:Q80Y64	Zfp446
uniprot:A2T114	Mrgpra9
uniprot:Q3UPF6	Cenpc1
uniprot:Q3UL40	Tacc2
uniprot:Q6ZWM4	Lsm8
uniprot:Q80X17	Prss32
uniprot:Q8BZL1	Neu4
uniprot:Q3UYC8	Adnp
uniprot:E9PXE2	Mcf2l
uniprot:Q544H8	Zbtb14
uniprot:Q8BSB6	Nek1
uniprot:D3YW24	Stard4
uniprot:Q8QZS3	Flcn
uniprot:Q9D6D9	Pmm1
uniprot:G3UZ71	Pax5
uniprot:Q9D3E6	Stag1
uniprot:Q3TX51	Lrrc28
uniprot:B2RQZ6	Gprin3
uniprot:E9Q3W6	Nsl1
uniprot:Q9DB19	Cpne8
uniprot:G3UXH5	Drap1
uniprot:Q3U8M7	Icam1
uniprot:Q3TWR3	Prkag1
uniprot:Q7TNG5	Eml2
uniprot:Q8BRG8	Tmem209
uniprot:E0CYJ8	Apbb2
uniprot:O88909	Slc22a8
uniprot:Q6NWV3	Ift122
uniprot:Q8C1P7	Dscc1
uniprot:A2BIE1	Qser1
uniprot:Q80XB1	L3mbtl2
uniprot:Q9D0U6	Maf1
uniprot:Q62147	Sspn
uniprot:Q8K010	Oplah
uniprot:P17710	Hk1
uniprot:Q80X90	Flnb
uniprot:Q5S003	Spag17
uniprot:Q9CQJ4	Rnf2
uniprot:Q8CDV4	Trim52
uniprot:G3UZU5	Klrb1b
uniprot:D3Z3P7	Cbfa2t3
uniprot:Q8BJY1	Psmd5
uniprot:G3UWG2	Tiam1
uniprot:Q7M6X8	Zfp456
uniprot:B4YB46	Dlk1
uniprot:Q6ZWM9	Cfap61
uniprot:B1B0B8	Dnajc6
uniprot:Q811W0	Sox21
uniprot:Q9CQB0	Snapc3
uniprot:Q6ZQ33	Rab11fip5
uniprot:D3Z4T6	Negr1
uniprot:D3YTY0	Spink2
uniprot:E0CZ41	Armc2
uniprot:A2AJA7	Mamdc4
uniprot:P18242	Ctsd
uniprot:D6RGL7	Atp5pb
uniprot:Q9DAD2	Il31
uniprot:Q8CA35	Pcdh7
uniprot:Q571M3	Lrrc1
uniprot:A2A5J2	Zswim1
uniprot:D3YUZ2	Ccdc63
uniprot:B2KFM8	Sox5
uniprot:D3Z5A3	Paqr7
uniprot:E0CZE1	Arrdc3
uniprot:Q3UT48	Ttn
uniprot:Q8BLK6	Zfp68
uniprot:Q8BXK8	Agap1
uniprot:Q8BPP1	Mab21l2
uniprot:Q32MV8	Btla
uniprot:D3Z6W2	Ptpn2
uniprot:Q3V042	Mlf1
uniprot:B7ZCX1	Zscan29
uniprot:P29416	Hexa
uniprot:Q3TUB5	Nol10
uniprot:Q80XR8	Git2
uniprot:Q14BL7	Adam19
uniprot:G3XA25	Acat2
uniprot:P30933	Svs5
uniprot:Q3UPW3	Lmo7
uniprot:B7ZCF3	Slc39a13
uniprot:Q8VE99	Ccdc115
uniprot:Q3UQ22	Ntn5
uniprot:Q8K368	Fanci
uniprot:Q9JLM8	Dclk1
uniprot:Q924W5	Smc6
uniprot:Q8R0S1	Atf7
uniprot:Q69ZN1	Sgpl1
uniprot:Q8CET6	Vti1a
uniprot:Q8K124	Plekho2
uniprot:Q8K071	Tmem221
uniprot:Q8BHH1	Aqp11
uniprot:P61982	Ywhag
uniprot:Q3UZ22	Mxd4
uniprot:Q3THJ3	Eif1ad
uniprot:Q9D0F3	Lman1
uniprot:Q9CRD4	Dbndd2
uniprot:F2Z444	4933427D14Rik
uniprot:Q9DBV4	Mxra8
uniprot:O88892	Serf1
uniprot:F8WHP5	Ddhd1
uniprot:E9Q3N0	Recql
uniprot:F6ZLH4	Knop1
uniprot:Q9CXB8	Alpk1
uniprot:Q8CBY0	Gatc
uniprot:Q3U270	Cul7
uniprot:P47753	Capza1
uniprot:Q543J7	Pank1
uniprot:Q9JJS6	Bco1
uniprot:P0C1P0	Pigy
uniprot:P51450	Rorc
uniprot:O35469	Hsd3b6
uniprot:Q5SPX3	Rnf215
uniprot:B7ZNJ7	Tdrp
uniprot:Q2VPQ9	Meaf6
uniprot:Q8C131	Hcar1
uniprot:Q5DTJ8	Padi3
uniprot:Q5VCS5	Adam8
uniprot:E9Q5I0	Pde7b
uniprot:Q91YS7	Map2k2
uniprot:E9Q9N8	Igtp
uniprot:D3YXM1	Stk16
uniprot:Q3TJ76	Pisd
uniprot:Q8BLC1	Phka2
uniprot:A2AJ20	Npdc1
uniprot:Q00651	Itga4
uniprot:E9Q8Z0	Art3
uniprot:Q9D071	Mms19
uniprot:O35714	Tnfrsf18
uniprot:D3YZH9	Dram2
uniprot:B0QZV0	Hemk1
uniprot:Q9CZH8	Ccdc77
uniprot:Q9DBP0	Slc34a2
uniprot:D3YWB0	Cdk4
uniprot:Q8C7I4	Apol9b
uniprot:Q3TPY7	Orc1
uniprot:Q5XF90	Atp13a4
uniprot:Q8CDN8	Ccdc38
uniprot:Q8CG46	Smc5
uniprot:Q3V0P9	Gm732
uniprot:Q3TVJ9	B3gnt2
uniprot:P61963	Dcaf7
uniprot:Q3UZE5	Tcf4
uniprot:Q3UF33	Msn
uniprot:A2AQT7	Mmadhc
uniprot:D3YVX1	Ggt1
uniprot:Q3TGF2	Fam107b
uniprot:Q8BJ13	Adgrb3
uniprot:Q8BUM3	Ptpn7
uniprot:Q80YV4	Pank4
uniprot:Q9CQS7	Dppa5a
uniprot:Q3TJ75	Ro60
uniprot:Q59IW7	Abi3bp
uniprot:Q8K031	Stard8
uniprot:Q9D2V8	Mfsd10
uniprot:Q8BQU6	Gjc2
uniprot:Q3TZX3	Slc25a33
uniprot:Q9D394	Rufy3
uniprot:Q8VCA2	Alg12
uniprot:D3Z6W4	Chpt1
uniprot:B2RTE3	Prpf38a
uniprot:Q8K1N2	Phldb2
uniprot:D6RHM9	Parva
uniprot:Q9DCP4	Them7
uniprot:P63330	Ppp2ca
uniprot:G3X952	Zkscan2
uniprot:D3YV82	Zfp715
uniprot:Q3V1C8	Nudt2
uniprot:E9Q805	Farp1
uniprot:Q3TBD8	Rhobtb2
uniprot:E9Q440	Heg1
uniprot:D6RGP5	St7
uniprot:Q05DV0	Lyn
uniprot:Q5M8M8	Rpl29
uniprot:Q8CBR3	Fancc
uniprot:Q6PDD2	Cacna1d
uniprot:Q3TC46	Patl1
uniprot:Q1WWJ5	Zfp386
uniprot:Q8BFX3	Kctd3
uniprot:D3Z0K2	Nadsyn1
uniprot:Q9DB98	Leng1
uniprot:E9Q0T7	Fbp1
uniprot:A2AM72	Kif17
uniprot:Q9D7X1	Kctd4
uniprot:Q9CR70	Lage3
uniprot:A6PWX5	Uqcc1
uniprot:Q00493	Cpe
uniprot:Q8BG62	2610044O15Rik8
uniprot:Q4QQL2	Ube2d3
uniprot:Q545Y5	Cd74
uniprot:A2RTW8	Tmed11
uniprot:A2AP78	Hmgb3
uniprot:P28076	Psmb9
uniprot:F6Z9H5	Lhx2
uniprot:E9PXY1	Cul4b
uniprot:A2APM1	Cd44
uniprot:A0A4W9	Negr1
uniprot:Q9R1R8	Rdh11
uniprot:Q78DX7	Ros1
uniprot:B7ZWM8	Lrch3
uniprot:P62331	Arf6
uniprot:E9PXQ7	Pcdh10
uniprot:Q3TT38	Ilrun
uniprot:A2AFP1	Trappc2
uniprot:Q3TSU8	Lig1
uniprot:B7ZNG3	Cfap70
uniprot:Q3UGM1	Mfn2
uniprot:Q3U0C0	Cyth4
uniprot:Q9QXJ1	Apbb1
uniprot:A2VCR8	Rnd2
uniprot:Q545J5	Klf3
uniprot:B7FAU8	Gdi1
uniprot:Q80WJ1	Ggn
uniprot:B9EKR1	Ptprz1
uniprot:Q80UX8	Abhd13
uniprot:Q8VI89	Kif1c
uniprot:P09084	Pax1
uniprot:Q80V86	Ints8
uniprot:B9EI61	Foxc2
uniprot:Q8K2G1	Ttc26
uniprot:Q3V1B9	Polr1e
uniprot:Q8VIJ7	Rdh1
uniprot:Q9D7L8	Tmigd1
uniprot:E9PWT2	Zfp229
uniprot:F6UL83	Hdac11
uniprot:Q8BME9	Cbln4
uniprot:Q3U983	Rabep1
uniprot:Q8C9S4	Ccdc186
uniprot:Q9CUG6	Fam243
uniprot:Q9CZH1	2700097O09Rik
uniprot:G3UXW2	H2-K1
uniprot:Q284W0	Mks1
uniprot:Q8R1F9	Rpp40
uniprot:Q14A12	Rac3
uniprot:Q8BGD9	Eif4b
uniprot:Q3V0I7	Akap14
uniprot:Q8CFA1	Irak2
uniprot:A2ADU9	Awat1
uniprot:Q9D4L6	Rnf220
uniprot:D3Z731	Rftn1
uniprot:Q8VGD6	Olfr56
uniprot:Q9D1T8	Prdm5
uniprot:Q9QXK3	Copg2
uniprot:Q8BYL4	Yars2
uniprot:F8WH02	Psma3
uniprot:Q5F284	Plscr3
uniprot:Q3UCF7	Dlgap4
uniprot:D3Z165	Ccdc136
uniprot:D3YUM4	Sema4a
uniprot:Q60670	Sik1
uniprot:Q8K3J2	Bax
uniprot:Q3TJI8	Hsd11b1
uniprot:Q3V0I3	BC048644
uniprot:A6H8H2	Dennd4c
uniprot:Q7TPG8	Tafa1
uniprot:O88569	Hnrnpa2b1
uniprot:Q8BKT5	Helq
uniprot:Q9JKY7	Cyp2d22
uniprot:Q2YFS3	Pilra
uniprot:A2A9N8	Nadk
uniprot:E9Q459	Zfp160
uniprot:E0CXZ2	Cabp2
uniprot:G3X932	Arhgap39
uniprot:E9Q0U8	Prlr
uniprot:F6Z3P4	Krtap15
uniprot:Q9Z1F9	Uba2
uniprot:B8JJD5	Fance
uniprot:Q91XX5	Pcdhgb5
uniprot:Q3TFT3	Chchd7
uniprot:Q3UNZ2	Ldc1
uniprot:Q5SSE9	Abca13
uniprot:Q3TEG0	Btbd8
uniprot:Q3UNC6	Slc27a5
uniprot:Q5CZY5	Cnot2
uniprot:Q3TPB1	Tcf7l1
uniprot:E9QAJ4	Camk2d
uniprot:P25233	Ndn
uniprot:P01132	Egf
uniprot:Q545J3	Hgfac
uniprot:Q58FA4	E2f8
uniprot:G3UZP2	Mettl3
uniprot:P24369	Ppib
uniprot:O35345	Kpna6
uniprot:P35486	Pdha1
uniprot:P14753	Epor
uniprot:Q91XD8	Slc25a38
uniprot:Q6PDS0	Vstm2l
uniprot:Q9Z319	Corin
uniprot:Q2VPQ3	Zfp597
uniprot:Q9CR05	4931417E11Rik
uniprot:D3Z6C0	Fancl
uniprot:Q01102	Selp
uniprot:P97813	Pld2
uniprot:Q8BQM7	Smco3
uniprot:Q9DBT4	Entpd4
uniprot:Q6PBG1	Cd59b
uniprot:P50114	S100b
uniprot:Q8K5C0	Grhl2
uniprot:Q9Z138	Ror2
uniprot:Q8BZ87	Trp53bp1
uniprot:E9Q999	Rbm39
uniprot:F8VQN6	Arhgef12
uniprot:Q8C9J2	Lama2
uniprot:Q8K370	Acad10
uniprot:G3UZ78	Adgb
uniprot:B1AXG8	Nhsl2
uniprot:P98083	Shc1
uniprot:Q99M28	Rnps1
uniprot:Q3UHK3	Greb1
uniprot:D3Z3V4	E430018J23Rik
uniprot:P97302	Bach1
uniprot:D3YZN0	Cln3
uniprot:Q3U300	Bcl3
uniprot:Q05CX1	Oga
uniprot:Q5XKB2	Tep1
uniprot:Q80YR3	Skida1
uniprot:Q9DCS2	Mettl26
uniprot:Q3TPN7	Unc5c
uniprot:Q9CR25	Dph2
uniprot:Q8BZN2	Kcnv1
uniprot:A2AE94	Sytl1
uniprot:E9PYH3	Etnppl
uniprot:Q3TC10	Snx7
uniprot:G3X9X5	Zc3hav1
uniprot:Q9WU32	Klrc1
uniprot:Q9QY66	Znhit2
uniprot:Q1HL22	Sorcs3
uniprot:D3Z6W1	Map6
uniprot:Q9WTL8	Arntl
uniprot:Q61711	Ibsp
uniprot:Q3T981	Cox10
uniprot:Q3UKX1	Prmt2
uniprot:A2ASA8	Itpripl1
uniprot:A2AHB7	Kcnt1
uniprot:Q6P5E8	Dgkq
uniprot:Q6ZWS1	Fgf1
uniprot:P20863	Gdf1
uniprot:F6RBL8	Ift52
uniprot:Q3V1T8	Nr1h4
uniprot:Q9D385	Arl2bp
uniprot:Q6NXL5	Acap3
uniprot:Q8BV98	Eri1
uniprot:Q1A6V0	Inpp4b
uniprot:Q9ERZ4	Chrm2
uniprot:E9QQ55	Ccdc33
uniprot:E9QAS6	Cryba4
uniprot:Q8R054	Srpx2
uniprot:Q91WL0	Eps8l3
uniprot:O09173	Hgd
uniprot:D6MZJ6	Smpd5
uniprot:E9Q3B8	Mllt3
uniprot:Q0P5V5	Zfp317
uniprot:E9PXU2	Adam17
uniprot:A2A6G4	Lasp1
uniprot:Q9Z2A7	Dgat1
uniprot:Q5M9L0	Eif3h
uniprot:Q6IR00	Secisbp2l
uniprot:D6RH90	Iffo1
uniprot:Q3UH16	Kif1a
uniprot:E9PUN2	Nrxn2
uniprot:P61327	Magoh
uniprot:Q91YJ5	Mtif2
uniprot:E9QNL4	Chuk
uniprot:Q8BGU1	6720489N17Rik
uniprot:Q8VIF2	Prss42
uniprot:B9EKI3	Tmf1
uniprot:A2AIH5	Piga
uniprot:Q8CD92	Ttc27
uniprot:Q3UPA9	Il2rg
uniprot:Q920R6	Atp6v0a4
uniprot:Q571I9	Aldh16a1
uniprot:Q9CZT6	Cmss1
uniprot:Q3UEX0	Opn1mw
uniprot:Q8CA41	Fam227a
uniprot:Q3UHB3	Pitpnm2
uniprot:D3Z2B4	Xpr1
uniprot:D3Z0G7	Rgs12
uniprot:Q9EQY4	Smap2
uniprot:D6RI39	Katnal2
uniprot:Q8K342	Rassf9
uniprot:Q14BQ3	4930502E18Rik
uniprot:Q80VN0	Cfap100
uniprot:D6RDS4	Zdhhc3
uniprot:P49222	Epb42
uniprot:Q9D731	Lce1d
uniprot:Q8VHK1	Caskin2
uniprot:Q64008	Rab34
uniprot:Q8C8Y6	Kcnj6
uniprot:P25444	Rps2
uniprot:Q547R0	Fmr1
uniprot:Q544G3	Nxph3
uniprot:Q9CR48	Dram2
uniprot:Q3TR97	Gemin5
uniprot:G3XA69	Mtmr12
uniprot:G3UX87	Dlx1
uniprot:Q69ZB8	Zcchc2
uniprot:Q9JLV2	Trpc4ap
uniprot:A2AES4	Otud5
uniprot:Q8K2U5	Sec63
uniprot:B1AXS0	Cypt15
uniprot:D0G895	Ace3
uniprot:Q6P9P6	Kif11
uniprot:B1AY71	Fggy
uniprot:D3Z6K3	Phtf1
uniprot:Q4VAE3	Tmem65
uniprot:Q14BE1	Slc35d1
uniprot:Q80ZM7	Gtf2a2
uniprot:Q548G3	Neurog3
uniprot:D3YV17	Tnrc18
uniprot:Q8BX74	Osgin2
uniprot:A2AI16	Grin1
uniprot:Q9CZR8	Tsfm
uniprot:Q9JI81	Cts8
uniprot:B2RXR7	Pcdh9
uniprot:D3YZB5	Synj2
uniprot:D3Z126	Doc2a
uniprot:Q02819	Nucb1
uniprot:Q91ZR1	Rab4b
uniprot:A8Y5B9	Irf1
uniprot:Q80U88	mKIAA0038
uniprot:F6QYF8	Npepps
uniprot:Q14AA1	Dok3
uniprot:Q3U1U6	Tsc22d4
uniprot:D3Z136	Elovl5
uniprot:Q3U5S6	Sdc4
uniprot:A2AHJ7	Dgkz
uniprot:Q61646	Hp
uniprot:Q62160	Arhgdig
uniprot:Q8CC27	Cacnb2
uniprot:A1E5L0	Cytl1
uniprot:F7BCP8	Arhgef10
uniprot:A2A815	Park7
uniprot:Q2M3X8	Phactr1
uniprot:Q8C9T5	Son
uniprot:Q60835	Ryr2
uniprot:O09106	Hdac1
uniprot:Q8R2Z0	C1qtnf12
uniprot:Q9DAZ5	Fam174c
uniprot:Q6P7V9	Smc4
uniprot:Q8R232	Tedc1
uniprot:Q8K4V7	Cd300c2
uniprot:P46664	Adss2
uniprot:Q6PAT0	Adat3
uniprot:D3YYA4	Ano1
uniprot:Q9DA56	1700020D05Rik
uniprot:B1AXX9	Dnaja1
uniprot:Q6PEE4	Zfp933
uniprot:D6RD05	Nfrkb
uniprot:A2ANX2	Atp8b4
uniprot:Q9EQI5	Ppbp
uniprot:Q3TD35	Vwf
uniprot:P61219	Polr2f
uniprot:Q8BHG2	Czib
uniprot:Q80ZP0	4930503B20Rik
uniprot:Q8VIP4	Rcan2
uniprot:Q80YD8	Prss21
uniprot:Q6NTH7	Bcl2
uniprot:Q8BWB6	Steap2
uniprot:Q9QYY1	IL36RN
uniprot:Q32NY8	Tcfl5
uniprot:P48985	Atoh1
uniprot:Q3U4I6	Tnf
uniprot:Q8C541	Faah
uniprot:E0CZE6	Maco1
uniprot:A2AG50	Map7d2
uniprot:Q60759	Gcdh
uniprot:O89101	Fgf18
uniprot:B7ZNL2	Nap1l4
uniprot:Q3V1Z0	Rusc2
uniprot:Q8BV59	Ms4a7
uniprot:Q3V0T8	Ggps1
uniprot:Q3U227	Zfp395
uniprot:D6RI74	Tmem63c
uniprot:O88704	Hcn1
uniprot:Q8BJI2	Zfp180
uniprot:Q91YX5	Lpgat1
uniprot:A2ABQ9	Axin2
uniprot:Q3UJG9	Pls3
uniprot:D6RFR8	Cept1
uniprot:B7ZMU0	Dcun1d4
uniprot:D3Z352	Oasl2
uniprot:B2RS76	Cpb1
uniprot:Q99N07	Ms4a6d
uniprot:P57748	Mmp20
uniprot:P70206	Plxna1
uniprot:Q32MD9	Cdon
uniprot:Q7TQ65	Tmc4
uniprot:P50446	Krt6a
uniprot:Q497P1	Stx1a
uniprot:Q4H4B5	Magi1
uniprot:E9Q1L8	Zfp493
uniprot:Q6GQX2	Nckap5l
uniprot:Q5U406	Zfp78
uniprot:P27659	Rpl3
uniprot:D6RGT9	Mindy3
uniprot:Q3U5Y4	Anapc5
uniprot:A1L0V4	Hist1h3i
uniprot:Q9CPU4	Mgst3
uniprot:E0CXS3	Echdc1
uniprot:Q8CBB6	Hist1h2bq
uniprot:B1AR89	Strada
uniprot:Q8CC38	Kcnh7
uniprot:Q99MH6	Nkd1
uniprot:D6RI31	Slc49a4
uniprot:Q91XF4	Rnf167
uniprot:Q3UZZ7	Rom1
uniprot:Q9CRC7	Adamtsl5
uniprot:Q810P8	Ms4a5
uniprot:Q14C59	Tmprss11b
uniprot:Q4V9U3	Arl1
uniprot:E9Q4G4	Apob
uniprot:Q53ZW9	Slco1a1
uniprot:D6RCU4	Gk5
uniprot:Q8BQZ0	Grik1
uniprot:Q63850	Nup62
uniprot:Q3UND5	Dll3
uniprot:Q31108	H2-DMa
uniprot:E0CYW1	Ubl5
uniprot:F7CU80	Son
uniprot:Q920N7	Syt12
uniprot:A2A8R7	Tut4
uniprot:Q9JIB4	Gtf2h2
uniprot:Q8QZS1	Hibch
uniprot:Q9D2I5	Armc9
uniprot:F6TRC7	Unc5cl
uniprot:Q545E8	Dck
uniprot:P62947	Rpl41
uniprot:Q3UT55	Ncapg2
uniprot:E9Q803	Ylpm1
uniprot:G5E836	Slc5a4a
uniprot:A1L317	Krt24
uniprot:D6RJ83	Uqcc1
uniprot:P56484	Ccr8
uniprot:G5E839	Cct4
uniprot:Q549R2	Cd80
uniprot:G3UX83	Katna1
uniprot:P00520	Abl1
uniprot:Q61754	Klk1b24
uniprot:Q91XC0	Ajuba
uniprot:P97382	Kcnab3
uniprot:A2BH40	Arid1a
uniprot:Q80V72	Ip6k2
uniprot:A2ADA5	Pusl1
uniprot:Q6PB99	Evl
uniprot:D3Z0S6	Snrpa
uniprot:O35465	Fkbp8
uniprot:P09920	Csf3
uniprot:Q3U3Y7	Pde7a
uniprot:D6RHS8	Gpcpd1
uniprot:Q8BIX2	Gcn1
uniprot:Q8K2P6	Rfesd
uniprot:E9QAJ9	Arhgap17
uniprot:Q61979	Nnat
uniprot:Q9CS58	Ago4
uniprot:Q52KG4	Zbtb45
uniprot:Q3V232	Zfp867
uniprot:Q9D709	Tmem79
uniprot:O09008	Mfng
uniprot:Q8CFN7	Trim63
uniprot:Q542N8	Palm
uniprot:B1AUR6	Mms22l
uniprot:Q8CGC4	Lsm14b
uniprot:D6RJJ5	Lipn
uniprot:Q3TNL3	Lrrc8c
uniprot:Q9CQK7	Rwdd1
uniprot:P61202	Cops2
uniprot:Q496W1	S100a3
uniprot:Q9DAK1	Tcp11x2
uniprot:Q8BIN5	Sec24a
uniprot:P97799	Nrsn1
uniprot:Q9DBX3	Susd2
uniprot:Q6ZQL4	Wdr43
uniprot:Q60770	Stxbp3
uniprot:Q3TM51	Map2k5
uniprot:B2RQ45	Slc39a13
uniprot:D6RH42	Kctd9
uniprot:B8JJE7	Cep57
uniprot:Q3UY68	Camk1
uniprot:Q9D032	Ssbp3
uniprot:Q3ZAT1	Kcnj3
uniprot:E9Q718	Plod2
uniprot:A2A9Z2	Dmd
uniprot:Q62230	Siglec1
uniprot:Q9CWX4	Rpusd4
uniprot:F8WI46	Tbl2
uniprot:Q99JX7	Nxf1
uniprot:D6RI33	Iqck
uniprot:G3UWS7	Cchcr1
uniprot:Q9D5S7	Lrguk
uniprot:E9Q286	Ice1
uniprot:Q9CZ92	Cenpp
uniprot:A2AKS7	Cdh17
uniprot:Q9CPP2	Sbpl
uniprot:Q91XL2	Lnx2
uniprot:P23204	Ppara
uniprot:A5HNY3	Spata3
uniprot:B4XVP0	Setdb2
uniprot:D3Z6S3	Tssc4
uniprot:Q3USD5	Pcyt2
uniprot:Q9D4K1	Tex21
uniprot:F6RRT7	Chkb
uniprot:B1AUD1	P2rx1
uniprot:Q9D024	Ccdc47
uniprot:Q8BW41	Pomgnt2
uniprot:A2A7E7	Cited4
uniprot:P70691	Ugt1a2
uniprot:Q497S1	Ppp3r2
uniprot:Q8HW99	Ciita
uniprot:Q8C142	Ldlrap1
uniprot:Q9QXY6	Ehd3
uniprot:Q8K0U4	Hspa12a
uniprot:Q9Z1P5	Cd320
uniprot:F2Z420	Setd3
uniprot:Q8CFX5	Bptf
uniprot:Q62523	Zyx
uniprot:B7ZWF9	Oxld1
uniprot:Q3TSN9	Btbd3
uniprot:Q921W7	Tes
uniprot:Q6NSU2	2810408A11Rik
uniprot:Q9WUR2	Eci2
uniprot:B7ZMT3	Unc5d
uniprot:Q3V0C4	Gm10619
uniprot:Q8C458	Rab5b
uniprot:Q07113	Igf2r
uniprot:O70433	Fhl2
uniprot:B1AUB8	Nfia
uniprot:Q8CCN5	Bcas3
uniprot:Q5PXT3	Smn1
uniprot:A2BH46	Nat10
uniprot:Q91V64	Isoc1
uniprot:Q8BSF5	Klhl38
uniprot:Q3U9E0	Rab14
uniprot:Q9CY27	Tecr
uniprot:B3V099	Cstf2
uniprot:E4W7Y4	Agbl4
uniprot:P49813	Tmod1
uniprot:Q8BVA3	Tnfsf13b
uniprot:D3Z2S4	Eno2
uniprot:Q61613	Orm1
uniprot:Q3V0C6	Spata31
uniprot:B7ZMP6	Trpc1
uniprot:P35396	Ppard
uniprot:F8VQJ3	Lamc1
uniprot:P56389	Cda
uniprot:Q60764	Mkrn3
uniprot:Q80WT1	Zfp811
uniprot:Q9WUL6	Map3k14
uniprot:Q91WN4	Kmo
uniprot:E9QKK1	Cenpe
uniprot:Q3TRX4	Palm
uniprot:E9PXZ5	Rptor
uniprot:Q8JZW4	Cpne5
uniprot:A2ARL3	Nacc2
uniprot:E9PWR7	Evi5
uniprot:Q3V2Y2	2010016I18Rik
uniprot:B0R0B7	Oprl1
uniprot:Q9JL26	Fmnl1
uniprot:Q7TSD1	Ghrl
uniprot:Q80ZU4	Smim19
uniprot:Q62280	Ss18
