From	To
Q8R0P4	ENSMUSG00000035642
Q02152	ENSMUSG00000026228
B8JJH0	ENSMUSG00000022701
Q9DAK2	ENSMUSG00000037196
Q80SZ6	ENSMUSG00000031410
E9PUJ8	ENSMUSG00000072487
E0CZ77	ENSMUSG00000054702
Q5QR91	ENSMUSG00000051452
P22387	ENSMUSG00000021367
A2ARI1	ENSMUSG00000034723
A2A7Q9	ENSMUSG00000028793
D3YY44	ENSMUSG00000030584
P38585	ENSMUSG00000027394
D3Z4T5	ENSMUSG00000004933
Q3U1W9	ENSMUSG00000030798
A2AK33	ENSMUSG00000026821
Q3U6C0	ENSMUSG00000063268
F6UUE3	ENSMUSG00000048402
E9PYG9	ENSMUSG00000027639
G3UZ49	ENSMUSG00000026976
A2RT81	ENSMUSG00000036492
Q4V9X2	ENSMUSG00000024526
Q9QZB9	ENSMUSG00000030868
Q8R502	ENSMUSG00000054720
G3X920	ENSMUSG00000032468
Q91XE4	ENSMUSG00000024866
E9Q9M8	ENSMUSG00000060260
Q8K410	ENSMUSG00000037437
D3YX51	ENSMUSG00000032297
Q9DC07	ENSMUSG00000053702
D3YW19	ENSMUSG00000030982
P41731	ENSMUSG00000025351
Q91ZV3	ENSMUSG00000035107
Q9D3N2	ENSMUSG00000068617
Q3TSJ9	ENSMUSG00000035062
D6RGR7	ENSMUSG00000008690
Q3U381	ENSMUSG00000037243
Q8VE49	ENSMUSG00000027224
A2ARD7	ENSMUSG00000026866
G3X9F5	ENSMUSG00000053626
Q6Y685	ENSMUSG00000065954
Q9DCQ3	ENSMUSG00000103421
Q9DCQ3	ENSMUSG00000098306
O35459	ENSMUSG00000053898
Q8BS90	ENSMUSG00000022070
Q9D2E2	ENSMUSG00000028688
D3YY73	ENSMUSG00000021963
D3Z5V1	ENSMUSG00000061451
Q3U5J2	ENSMUSG00000040249
G3UYQ2	ENSMUSG00000024392
A2A4N8	ENSMUSG00000017119
Q61140	ENSMUSG00000031955
Q6DI94	ENSMUSG00000021470
Q5F2D9	ENSMUSG00000060216
Q8BHR2	ENSMUSG00000022012
G3UWT7	ENSMUSG00000002289
A2AE01	ENSMUSG00000028795
Q05BF2	ENSMUSG00000040785
Q8K194	ENSMUSG00000001158
A3KGW0	ENSMUSG00000026790
D3Z0I5	ENSMUSG00000034317
Q7TN37	ENSMUSG00000038260
Q8JZZ0	ENSMUSG00000049152
Q5DTI6	ENSMUSG00000026004
Q9CQS4	ENSMUSG00000024259
A2AHG4	ENSMUSG00000058318
D3Z5Y5	ENSMUSG00000040774
Q14DL2	ENSMUSG00000026336
P45377	ENSMUSG00000029762
Q8CGW9	ENSMUSG00000011349
F6TCF9	ENSMUSG00000028416
Q64737	ENSMUSG00000022962
E9Q2N0	ENSMUSG00000018727
A2AL22	ENSMUSG00000027186
O70451	ENSMUSG00000020102
Q80ZW0	ENSMUSG00000037885
Q8BXU5	ENSMUSG00000028488
D3Z5N1	ENSMUSG00000028836
P63072	ENSMUSG00000035186
Q6PRU9	ENSMUSG00000044442
O88712	ENSMUSG00000037373
A2BGN7	ENSMUSG00000063019
A6X941	ENSMUSG00000037712
E0CXJ5	ENSMUSG00000054770
Q6P6M5	ENSMUSG00000069633
D3Z344	ENSMUSG00000020135
Q9QZM8	ENSMUSG00000030598
Q8QZR0	ENSMUSG00000044528
Q9QZB7	ENSMUSG00000021076
B1ARS0	ENSMUSG00000028656
D3Z580	ENSMUSG00000034818
Q1H9T6	ENSMUSG00000028952
Q9D0W5	ENSMUSG00000024007
G3UWD8	ENSMUSG00000029397
E9Q2E5	ENSMUSG00000022469
P61022	ENSMUSG00000014077
Q8R2R9	ENSMUSG00000031539
Q8VBV3	ENSMUSG00000039356
Q62470	ENSMUSG00000001507
A2A752	ENSMUSG00000078506
P62956	ENSMUSG00000069806
P62956	ENSMUSG00000096998
B1ARD8	ENSMUSG00000035208
B1ARD8	ENSMUSG00000115953
Q9Z257	ENSMUSG00000029470
E0CX27	ENSMUSG00000006471
Q8BHP2	ENSMUSG00000041358
Q7TMQ7	ENSMUSG00000058486
Q31094	ENSMUSG00000079547
Q8BP22	ENSMUSG00000028218
D3Z4L1	ENSMUSG00000031816
E9QLC2	ENSMUSG00000043592
Q8C3S2	ENSMUSG00000041949
Q9CPU3	ENSMUSG00000036921
P97467	ENSMUSG00000026335
E0CX25	ENSMUSG00000063975
E9Q951	ENSMUSG00000059475
D6RGU7	ENSMUSG00000038705
Q8BW74	ENSMUSG00000003949
E9QAQ0	ENSMUSG00000032816
Q9CQA6	ENSMUSG00000063787
D6RG51	ENSMUSG00000024948
P42208	ENSMUSG00000026276
P42208	ENSMUSG00000116048
Q8C863	ENSMUSG00000027598
P60191	ENSMUSG00000035226
Q0VF59	ENSMUSG00000047495
E9PUB2	ENSMUSG00000047843
E9Q4Y1	ENSMUSG00000053054
P70406	ENSMUSG00000033685
Q99K45	ENSMUSG00000066829
Q9JMA4	ENSMUSG00000014543
Q1XH17	ENSMUSG00000042828
Q9QZN3	ENSMUSG00000038206
Q8CIM3	ENSMUSG00000073609
B2RX82	ENSMUSG00000066279
Q8QZX2	ENSMUSG00000079555
Q4KL25	ENSMUSG00000062252
E9PVK6	ENSMUSG00000000420
Q14B71	ENSMUSG00000048922
A2RTH5	ENSMUSG00000030763
Q9ER39	ENSMUSG00000026849
F7B6D3	ENSMUSG00000079478
B2KGF0	ENSMUSG00000026005
E9Q6A6	ENSMUSG00000043719
D3Z2Y2	ENSMUSG00000013997
A2AI43	ENSMUSG00000026761
P42337	ENSMUSG00000027665
E9QNN1	ENSMUSG00000042699
D6RFA8	ENSMUSG00000021608
Q920F6	ENSMUSG00000022432
Q5DTT2	ENSMUSG00000037126
E9Q0I4	ENSMUSG00000029797
Q8BG26	ENSMUSG00000041263
Q9JMI7	ENSMUSG00000062773
G3UWR4	ENSMUSG00000067786
Q8BGV4	ENSMUSG00000031577
D3YWL3	ENSMUSG00000025089
P41241	ENSMUSG00000032312
Q6P5B5	ENSMUSG00000018765
Q9D906	ENSMUSG00000030314
P21661	ENSMUSG00000027419
Q9D8U8	ENSMUSG00000027423
D6RJ41	ENSMUSG00000040040
F7AYZ6	ENSMUSG00000030109
P70452	ENSMUSG00000030805
Q80W21	ENSMUSG00000004035
E9Q288	ENSMUSG00000013089
Q62283	ENSMUSG00000058254
Q7M761	ENSMUSG00000048236
Q52KC3	ENSMUSG00000005410
A2A610	ENSMUSG00000027523
Q5D078	ENSMUSG00000038530
F2Z463	ENSMUSG00000046768
Q9CQW1	ENSMUSG00000002741
Q2TBA9	ENSMUSG00000041540
E9PY28	ENSMUSG00000003344
D6RCX6	ENSMUSG00000038957
Q9DA73	ENSMUSG00000044362
Q80X73	ENSMUSG00000042275
B7ZCQ1	ENSMUSG00000089824
B1AWD8	ENSMUSG00000028478
F8WI57	ENSMUSG00000029712
Q5NCB9	ENSMUSG00000040350
Q9JIT0	ENSMUSG00000010721
Q9DAQ9	ENSMUSG00000031991
Q9D6P5	ENSMUSG00000068888
G3UWE2	ENSMUSG00000090942
D3YUG6	ENSMUSG00000024835
P40124	ENSMUSG00000028656
Q80V31	ENSMUSG00000039523
Q62234	ENSMUSG00000024049
F2Z453	ENSMUSG00000032064
Q9Z2W1	ENSMUSG00000026277
Q3UV11	ENSMUSG00000023041
B8JJY0	ENSMUSG00000071281
Q91V45	ENSMUSG00000035773
Q9D883	ENSMUSG00000061613
Q80XD8	ENSMUSG00000025467
G3X8Q5	ENSMUSG00000003617
D3YYH0	ENSMUSG00000027674
Q80SY6	ENSMUSG00000027259
Q571G4	ENSMUSG00000035310
Q3UMM4	ENSMUSG00000033862
Q60692	ENSMUSG00000018286
G3UZU8	ENSMUSG00000037470
P70178	ENSMUSG00000040841
G3UWJ1	ENSMUSG00000015120
Q9Z0H6	ENSMUSG00000027445
D3YZY3	ENSMUSG00000030315
Q8R146	ENSMUSG00000032590
Q8CB93	ENSMUSG00000046006
Q9D5K4	ENSMUSG00000040928
Q504N0	ENSMUSG00000071553
Q91V17	ENSMUSG00000033545
P12388	ENSMUSG00000062345
E9Q1I5	ENSMUSG00000023088
Q9QX99	ENSMUSG00000025215
D3Z0R8	ENSMUSG00000036918
B1ASC1	ENSMUSG00000028871
D6RH34	ENSMUSG00000024052
Q9D0U1	ENSMUSG00000024505
A2AS98	ENSMUSG00000027002
G1EE51	ENSMUSG00000022106
Q6P1G0	ENSMUSG00000000976
Q8BJ71	ENSMUSG00000032939
Q3UTY5	ENSMUSG00000031174
O08583	ENSMUSG00000025134
Q3V0I8	ENSMUSG00000078588
B1AR69	ENSMUSG00000060180
Q6IR22	ENSMUSG00000027327
Q3UGF1	ENSMUSG00000037890
Q99MV7	ENSMUSG00000000365
O35926	ENSMUSG00000090071
Q9D074	ENSMUSG00000022517
Q69ZS8	ENSMUSG00000040606
Q69ZS8	ENSMUSG00000115905
Q5DTR6	ENSMUSG00000045975
Q9D091	ENSMUSG00000027852
Q9WTX4	ENSMUSG00000032311
Q61879	ENSMUSG00000020900
Q8K3Q3	ENSMUSG00000042002
Q8VCA4	ENSMUSG00000073424
D6RCI7	ENSMUSG00000028741
D3YX04	ENSMUSG00000026098
A3KG57	ENSMUSG00000054679
Q9D4R9	ENSMUSG00000026882
Q6GT24	ENSMUSG00000026701
Q8CC62	ENSMUSG00000043282
E9QAC6	ENSMUSG00000116121
Q9Z248	ENSMUSG00000030232
D3Z4M5	ENSMUSG00000028959
Q8CE72	ENSMUSG00000039801
D6RGS2	ENSMUSG00000054435
Q99KR6	ENSMUSG00000029474
P22389	ENSMUSG00000028635
Q8C3F2	ENSMUSG00000025262
Q80ZD3	ENSMUSG00000039908
E9Q2V1	ENSMUSG00000056158
B1AQY2	ENSMUSG00000049807
E0CXH8	ENSMUSG00000026519
Q920C4	ENSMUSG00000024681
P18406	ENSMUSG00000028195
A1L3C1	ENSMUSG00000051113
Q80XZ4	ENSMUSG00000037157
P43300	ENSMUSG00000033730
P10754	ENSMUSG00000062012
E9PVK0	ENSMUSG00000043639
Q29ST1	ENSMUSG00000042572
O35717	ENSMUSG00000020027
Q922M5	ENSMUSG00000021175
Q9D7M8	ENSMUSG00000024258
A2A5E1	ENSMUSG00000014195
A2AM05	ENSMUSG00000038070
P33267	ENSMUSG00000052974
Q8K1T1	ENSMUSG00000049988
Q9D258	ENSMUSG00000026644
Q3UN90	ENSMUSG00000072640
P48614	ENSMUSG00000022996
Q91VC3	ENSMUSG00000025580
Q8VEK3	ENSMUSG00000039630
Q8VEK3	ENSMUSG00000111145
Q9CZ15	ENSMUSG00000027454
P20065	ENSMUSG00000049775
Q9Z2D6	ENSMUSG00000031393
Q3V2J9	ENSMUSG00000070529
G3X8Y4	ENSMUSG00000027770
D6RG72	ENSMUSG00000021983
B7ZCN3	ENSMUSG00000038241
Q540E8	ENSMUSG00000040505
B2LVG6	ENSMUSG00000029625
D6RCH9	ENSMUSG00000041769
A2AE20	ENSMUSG00000037167
Q6A0A2	ENSMUSG00000033499
F7A4S2	ENSMUSG00000024136
P07750	ENSMUSG00000000869
E9QAY4	ENSMUSG00000021111
Q8CHS8	ENSMUSG00000031600
D3YUZ5	ENSMUSG00000046722
Q4VBE4	ENSMUSG00000042961
E0CX64	ENSMUSG00000026102
Q8R1U1	ENSMUSG00000031753
Q80U87	ENSMUSG00000027363
C4B4E7	ENSMUSG00000001211
G5E8E7	ENSMUSG00000026384
Q8QZV7	ENSMUSG00000040250
D6RII2	ENSMUSG00000030495
E9Q796	ENSMUSG00000000037
P28663	ENSMUSG00000027438
Q8BIL5	ENSMUSG00000028572
Q99JJ2	ENSMUSG00000005107
Q7TNC4	ENSMUSG00000029823
Q8BTI9	ENSMUSG00000032462
Q3UW96	ENSMUSG00000030666
Q8BU59	ENSMUSG00000037005
G5E8R2	ENSMUSG00000032366
F8WGD4	ENSMUSG00000031478
B9EKH0	ENSMUSG00000047462
Q3UQX8	ENSMUSG00000006586
A2AJB2	ENSMUSG00000026939
B2RXB0	ENSMUSG00000079652
Q8BGQ6	ENSMUSG00000034210
Q9DCM7	ENSMUSG00000026932
D3Z7T6	ENSMUSG00000037995
Q9JHG7	ENSMUSG00000020573
P59279	ENSMUSG00000022159
D3YZ03	ENSMUSG00000040785
G5E8Z6	ENSMUSG00000022025
P26928	ENSMUSG00000032591
Q9D3S5	ENSMUSG00000072919
P46425	ENSMUSG00000038155
P46425	ENSMUSG00000097808
Q91VU1	ENSMUSG00000057375
D3YWI9	ENSMUSG00000022214
Q8CDV7	ENSMUSG00000048120
Q8BQN6	ENSMUSG00000037029
Q497V9	ENSMUSG00000074194
E9QA76	ENSMUSG00000038524
G3XA35	ENSMUSG00000021614
Q8VCS9	ENSMUSG00000030109
Q8R1G6	ENSMUSG00000022090
Q8CGR1	ENSMUSG00000078179
Q8C5J0	ENSMUSG00000018678
D3Z4P1	ENSMUSG00000038836
O89079	ENSMUSG00000055681
E9PUX3	ENSMUSG00000068270
F6Q2M4	ENSMUSG00000025786
Q14BP7	ENSMUSG00000079421
D6RHR1	ENSMUSG00000022679
P61750	ENSMUSG00000021877
P61750	ENSMUSG00000115861
P23611	ENSMUSG00000041515
E9Q6Q5	ENSMUSG00000053693
Q00941	ENSMUSG00000059326
Q8CH19	ENSMUSG00000068167
Q3UYV9	ENSMUSG00000028330
F8WI37	ENSMUSG00000038056
D3YYS0	ENSMUSG00000030731
F6QHD1	ENSMUSG00000022255
A8Y5P8	ENSMUSG00000053317
Q8K2F3	ENSMUSG00000048489
E0CYS2	ENSMUSG00000028931
Q7TSZ8	ENSMUSG00000001910
Q6ZWZ6	ENSMUSG00000067038
Q6ZWZ6	ENSMUSG00000061983
E9Q907	ENSMUSG00000034101
E9Q1Y1	ENSMUSG00000091243
D6RGL8	ENSMUSG00000071533
A2ALR8	ENSMUSG00000043411
G3UWE8	ENSMUSG00000001249
D6RHK7	ENSMUSG00000063698
B7ZC24	ENSMUSG00000039804
Q52KR6	ENSMUSG00000022185
Q9Z1F6	ENSMUSG00000022025
A6H5X4	ENSMUSG00000068245
Q9JJF3	ENSMUSG00000046791
D3YYW4	ENSMUSG00000028944
Q3UYG1	ENSMUSG00000073207
Q99MB2	ENSMUSG00000027601
Q3TRM8	ENSMUSG00000025877
Q78F42	ENSMUSG00000004500
G3UZI7	ENSMUSG00000031355
Q8VCC8	ENSMUSG00000022469
Q9CYR0	ENSMUSG00000029911
Q8C080	ENSMUSG00000027534
G3X968	ENSMUSG00000041984
Q91X05	ENSMUSG00000026602
D3YYM6	ENSMUSG00000012848
Q8BP86	ENSMUSG00000036281
Q8BGY6	ENSMUSG00000022686
F8VQ54	ENSMUSG00000041415
Q9R233	ENSMUSG00000024308
F8WH23	ENSMUSG00000036256
Q62167	ENSMUSG00000000787
Q69ZS0	ENSMUSG00000035357
F8WJB9	ENSMUSG00000021262
G3UYI7	ENSMUSG00000028073
D3YTM6	ENSMUSG00000029655
Q9CY97	ENSMUSG00000029038
Q8BUN5	ENSMUSG00000032402
A6H666	ENSMUSG00000043319
Q8K426	ENSMUSG00000022651
Q99M31	ENSMUSG00000109865
F8VPU5	ENSMUSG00000041147
Q9WUN2	ENSMUSG00000020115
Q7TQE2	ENSMUSG00000029860
Q5SW25	ENSMUSG00000016982
Q9R1S0	ENSMUSG00000001039
E9Q8A5	ENSMUSG00000026098
Q8BT20	ENSMUSG00000055095
A4QPD3	ENSMUSG00000020275
Q99N03	ENSMUSG00000024731
Q3U2G2	ENSMUSG00000020361
Q9R1Q8	ENSMUSG00000022658
Q8R5M0	ENSMUSG00000034872
O08692	ENSMUSG00000032484
A8Y5M8	ENSMUSG00000028689
Q8CFA7	ENSMUSG00000048626
Q99LL3	ENSMUSG00000036599
Q9D4U4	ENSMUSG00000048994
Q4U113	ENSMUSG00000024927
Q62312	ENSMUSG00000032440
Q4ACU6	ENSMUSG00000022623
Q60989	ENSMUSG00000025860
A2AQD6	ENSMUSG00000027007
F8WHN1	ENSMUSG00000033845
E9Q5K9	ENSMUSG00000035851
Q5SRF8	ENSMUSG00000045671
D6RG77	ENSMUSG00000028457
Q99PN3	ENSMUSG00000024457
G3XA31	ENSMUSG00000050410
E9QNY9	ENSMUSG00000064302
D3Z3M7	ENSMUSG00000049550
P97468	ENSMUSG00000042190
Q9D5W8	ENSMUSG00000040514
A2BFE9	ENSMUSG00000047996
Q30KP5	ENSMUSG00000073735
A2AVP3	ENSMUSG00000009030
O70456	ENSMUSG00000047281
A2ANU8	ENSMUSG00000040270
Q9WV68	ENSMUSG00000036775
F6X1P1	ENSMUSG00000050705
Q3URY6	ENSMUSG00000071324
E9Q6U5	ENSMUSG00000047150
D3YZ92	ENSMUSG00000023987
Q9WUZ7	ENSMUSG00000040666
Q8K4X7	ENSMUSG00000023827
Q99KR3	ENSMUSG00000025937
G5E8H1	ENSMUSG00000033981
Q641K1	ENSMUSG00000021557
Q925H3	ENSMUSG00000062400
Q3V1A4	ENSMUSG00000049107
Q9CR61	ENSMUSG00000033938
Q8BX35	ENSMUSG00000034457
Q5NCF2	ENSMUSG00000049299
E9Q197	ENSMUSG00000017286
Q8BMT0	ENSMUSG00000054266
P19788	ENSMUSG00000030218
B1AZQ8	ENSMUSG00000072100
Q62415	ENSMUSG00000021285
D6RJ19	ENSMUSG00000006191
E9PWU4	ENSMUSG00000022878
A2A9Z6	ENSMUSG00000020875
B2RUC6	ENSMUSG00000021055
D3YZJ8	ENSMUSG00000019647
Q91ZU1	ENSMUSG00000039483
Q8K111	ENSMUSG00000035126
Q6PB44	ENSMUSG00000036057
P70257	ENSMUSG00000001911
Q3UID0	ENSMUSG00000025369
D6RD08	ENSMUSG00000014633
Q9Z0U0	ENSMUSG00000026469
Q99LQ4	ENSMUSG00000028643
Q80U95	ENSMUSG00000039000
Q4LFA9	ENSMUSG00000021904
A2A8V8	ENSMUSG00000028809
G5E8G8	ENSMUSG00000061577
Q921W0	ENSMUSG00000000743
E9QAQ5	ENSMUSG00000022812
A2BDX4	ENSMUSG00000074575
Q2WF71	ENSMUSG00000030600
Q8C8Y2	ENSMUSG00000039375
F8VQI6	ENSMUSG00000032030
E9Q1L5	ENSMUSG00000052917
Q80VE1	ENSMUSG00000032536
Q6PEM6	ENSMUSG00000001700
Q0KL02	ENSMUSG00000022263
Q61169	ENSMUSG00000005836
Q8C5J7	ENSMUSG00000002459
G3UVT6	ENSMUSG00000053801
A2APF7	ENSMUSG00000027514
D3YZ68	ENSMUSG00000037742
Q8VEE1	ENSMUSG00000057604
Q9D5J5	ENSMUSG00000036013
Q7TSA6	ENSMUSG00000036864
D3Z7M1	ENSMUSG00000068551
P10853	ENSMUSG00000069307
P10853	ENSMUSG00000095217
P10853	ENSMUSG00000094338
P10853	ENSMUSG00000069268
P10853	ENSMUSG00000069300
P10853	ENSMUSG00000069303
Q3U3D7	ENSMUSG00000033767
O88890	ENSMUSG00000005696
E9PYX9	ENSMUSG00000029267
E9Q5C0	ENSMUSG00000017978
B0V2V6	ENSMUSG00000024002
Q8C373	ENSMUSG00000031851
Q9QUN5	ENSMUSG00000017922
Q9QX96	ENSMUSG00000049532
Q8CIW5	ENSMUSG00000025209
E9Q1A0	ENSMUSG00000038170
E9PYV4	ENSMUSG00000026483
Q8BHZ5	ENSMUSG00000046806
E0CYW5	ENSMUSG00000047592
Q9D9X8	ENSMUSG00000053184
P63166	ENSMUSG00000026021
Q8VE37	ENSMUSG00000028896
D3Z6M5	ENSMUSG00000030557
A2ASW6	ENSMUSG00000004085
Q9WVB0	ENSMUSG00000031586
Q8R2P8	ENSMUSG00000031948
Q9Z0P4	ENSMUSG00000035863
Q9DA15	ENSMUSG00000029248
E9PW05	ENSMUSG00000023882
A2AE89	ENSMUSG00000058135
Q8R033	ENSMUSG00000045854
D3Z0E0	ENSMUSG00000073096
A2ALX6	ENSMUSG00000031355
E9PXL2	ENSMUSG00000028780
Q62087	ENSMUSG00000029759
D3Z3B8	ENSMUSG00000022770
Q66L36	ENSMUSG00000059142
Q9DAY9	ENSMUSG00000057113
Q50L43	ENSMUSG00000070719
A2ATU0	ENSMUSG00000025815
F7CPS1	ENSMUSG00000028497
G5E911	ENSMUSG00000029672
Q8R010	ENSMUSG00000029610
Q6ZPJ0	ENSMUSG00000040548
Q80X52	ENSMUSG00000019082
Q8K0V4	ENSMUSG00000035632
Q9JJX8	ENSMUSG00000029123
O35492	ENSMUSG00000032316
D6RCH2	ENSMUSG00000032649
Q3UIH9	ENSMUSG00000031162
Q9Z108	ENSMUSG00000039536
A2A994	ENSMUSG00000059713
Q3UHQ6	ENSMUSG00000022946
E9Q7E3	ENSMUSG00000033200
Q91VM3	ENSMUSG00000039382
Q7TMK9	ENSMUSG00000032423
E9QJV1	ENSMUSG00000043060
Q3U1Y4	ENSMUSG00000042404
Q61488	ENSMUSG00000023000
P23116	ENSMUSG00000024991
Q8BML1	ENSMUSG00000038244
Q9QYC0	ENSMUSG00000029106
Q9EQY5	ENSMUSG00000015852
Q9D0B1	ENSMUSG00000051184
P54265	ENSMUSG00000030409
A2A580	ENSMUSG00000078935
Q8C7N7	ENSMUSG00000032375
Q66L44	ENSMUSG00000035640
D3Z0Z1	ENSMUSG00000026767
E9Q024	ENSMUSG00000004032
Q9Z206	ENSMUSG00000021215
Q6SP97	ENSMUSG00000026679
Q8BFZ4	ENSMUSG00000035509
Q8BM14	ENSMUSG00000024771
Q9JLV9	ENSMUSG00000055360
F6TZV3	ENSMUSG00000022286
D6RE55	ENSMUSG00000059772
E9Q6B3	ENSMUSG00000004771
B3GLJ5	ENSMUSG00000091174
A2BEE9	ENSMUSG00000000881
Q3TYY8	ENSMUSG00000060260
Q80W94	ENSMUSG00000052396
Q9JKL5	ENSMUSG00000029359
B2RT20	ENSMUSG00000032110
Q99LA2	ENSMUSG00000017421
E9Q6M6	ENSMUSG00000019082
Q9QXD6	ENSMUSG00000069805
Q8VCP8	ENSMUSG00000078941
Q9D9N8	ENSMUSG00000030008
O54929	ENSMUSG00000029364
E0CX48	ENSMUSG00000040055
Q5FW53	ENSMUSG00000068745
P19246	ENSMUSG00000020396
B2RXZ2	ENSMUSG00000091867
D6RG56	ENSMUSG00000044098
Q9Z2W0	ENSMUSG00000026209
Q76N33	ENSMUSG00000024776
P58774	ENSMUSG00000028464
O70582	ENSMUSG00000032807
Q6NV83	ENSMUSG00000032407
Q99MQ3	ENSMUSG00000028756
A2RT91	ENSMUSG00000039342
E0CXN0	ENSMUSG00000032591
Q8BU30	ENSMUSG00000037851
Q9CR99	ENSMUSG00000036463
E9Q3M9	ENSMUSG00000026090
Q8K419	ENSMUSG00000053964
A2ARA8	ENSMUSG00000026768
Q3TMP8	ENSMUSG00000031791
Q923B0	ENSMUSG00000041625
D3Z2C8	ENSMUSG00000023266
Q5ISE2	ENSMUSG00000059334
Q3TA07	ENSMUSG00000037031
Q9ERE3	ENSMUSG00000025915
Q99PT3	ENSMUSG00000030034
F7DBT7	ENSMUSG00000036615
Q3TNB8	ENSMUSG00000037946
A2AFM4	ENSMUSG00000025269
G3X8Z8	ENSMUSG00000029279
A2AL49	ENSMUSG00000042410
Q8CGD2	ENSMUSG00000025776
A2AM57	ENSMUSG00000028344
D3Z5T1	ENSMUSG00000071202
B7ZCU4	ENSMUSG00000058835
Q9CY25	ENSMUSG00000040599
Q8K4R2	ENSMUSG00000028414
P51879	ENSMUSG00000029618
P98200	ENSMUSG00000021983
A2AU89	ENSMUSG00000043909
O55189	ENSMUSG00000029288
Q61602	ENSMUSG00000021318
Q3UW09	ENSMUSG00000074596
D3YUT4	ENSMUSG00000043587
D3Z3L4	ENSMUSG00000014418
D6RCH3	ENSMUSG00000040746
D6RJ36	ENSMUSG00000022678
E9Q5I3	ENSMUSG00000066108
Q3TZ04	ENSMUSG00000000884
Q3U556	ENSMUSG00000032405
Q9CQB5	ENSMUSG00000028165
Q9QYA2	ENSMUSG00000002984
A2ASI2	ENSMUSG00000061171
D3Z0J2	ENSMUSG00000007655
G3X9A8	ENSMUSG00000005986
E9Q5A8	ENSMUSG00000038241
E9QMX4	ENSMUSG00000089872
Q9CPS5	ENSMUSG00000030591
D3Z1K3	ENSMUSG00000025728
D3Z5Q2	ENSMUSG00000036817
Q0V8T8	ENSMUSG00000067028
D3Z6T3	ENSMUSG00000004552
Q9D939	ENSMUSG00000023122
Q9JJ00	ENSMUSG00000032369
Q80VM5	ENSMUSG00000061576
D3YV55	ENSMUSG00000037736
Q6PDL0	ENSMUSG00000035770
Q9DBE7	ENSMUSG00000039536
Q9QXK8	ENSMUSG00000029236
E0CY99	ENSMUSG00000044712
D6RE53	ENSMUSG00000030929
Q8VC60	ENSMUSG00000026200
E9Q6P2	ENSMUSG00000021816
P56475	ENSMUSG00000028280
B1AUE5	ENSMUSG00000029047
E9Q045	ENSMUSG00000025188
Q3UR70	ENSMUSG00000070939
Q5SUV2	ENSMUSG00000039110
Q8K2Y2	ENSMUSG00000022221
D3YVY2	ENSMUSG00000009376
Q5SUU0	ENSMUSG00000034175
A2AD75	ENSMUSG00000029053
O35491	ENSMUSG00000068917
P16882	ENSMUSG00000055737
Q5SV64	ENSMUSG00000020900
Q9DCZ4	ENSMUSG00000079508
P15247	ENSMUSG00000021538
P29788	ENSMUSG00000017344
Q6RUT8	ENSMUSG00000059562
P09925	ENSMUSG00000015790
D3YVM6	ENSMUSG00000028064
Q8BI06	ENSMUSG00000052353
Q921V7	ENSMUSG00000039865
A2AIV3	ENSMUSG00000026930
Q08874	ENSMUSG00000035158
E9Q7H6	ENSMUSG00000028107
Q8C7N0	ENSMUSG00000020436
Q921R8	ENSMUSG00000030089
Q68EG2	ENSMUSG00000057897
Q61838	ENSMUSG00000030359
Q9CR84	ENSMUSG00000006057
Q6PD03	ENSMUSG00000026626
Q9D9Q0	ENSMUSG00000023151
Q8JZY1	ENSMUSG00000031171
Q9D6I9	ENSMUSG00000028701
E9PUC6	ENSMUSG00000021081
Q8BRV5	ENSMUSG00000051339
E9PWL5	ENSMUSG00000032411
D6RGQ2	ENSMUSG00000049488
E0CZD1	ENSMUSG00000022346
P23818	ENSMUSG00000020524
Q8BH60	ENSMUSG00000019861
A2AE03	ENSMUSG00000028798
D3YTK6	ENSMUSG00000025486
Q8BYZ7	ENSMUSG00000014791
Q8BGK0	ENSMUSG00000025453
Q8BGK0	ENSMUSG00000116207
Q8BIX3	ENSMUSG00000027122
Q8BIV3	ENSMUSG00000074909
A2AIV6	ENSMUSG00000036281
Q8CHQ0	ENSMUSG00000022184
Q0PL80	ENSMUSG00000018449
Q9CZU0	ENSMUSG00000054757
Q8K157	ENSMUSG00000035473
Q922Y2	ENSMUSG00000034317
Q3ULF4	ENSMUSG00000000738
Q9CZN7	ENSMUSG00000025403
O35409	ENSMUSG00000001773
A6H6E9	ENSMUSG00000022249
Q9QZM4	ENSMUSG00000022074
Q9DAM7	ENSMUSG00000060935
G3X9F1	ENSMUSG00000056536
A2AAX3	ENSMUSG00000043929
Q8K0Q5	ENSMUSG00000039031
Q0VBN2	ENSMUSG00000038702
Q9QYF9	ENSMUSG00000027634
Q8C4F9	ENSMUSG00000036503
G5E8K5	ENSMUSG00000069601
Q541E3	ENSMUSG00000041736
E9PY31	ENSMUSG00000009628
C4P6S0	ENSMUSG00000028706
Q9EQ21	ENSMUSG00000050440
D6REG2	ENSMUSG00000030741
Q91YP6	ENSMUSG00000056698
P70188	ENSMUSG00000026585
A2AR15	ENSMUSG00000038696
Q6NWW5	ENSMUSG00000028438
Q3TV33	ENSMUSG00000039021
A2AFK4	ENSMUSG00000039069
Q8BLQ9	ENSMUSG00000064115
Q8BGD8	ENSMUSG00000051671
Q8K0B2	ENSMUSG00000073725
O88958	ENSMUSG00000052102
P0C5E4	ENSMUSG00000035916
Q8K2X7	ENSMUSG00000028329
